"JD","YY","MM","DD","moc","Quarter","qyyyy"
5443,2019,2,25,17.781955,2,"2019-2"
5443.5,2019,2,25,18.276841,2,"2019-2"
5444,2019,2,26,18.748209,2,"2019-2"
5444.5,2019,2,26,19.15725,2,"2019-2"
5445,2019,2,27,19.469677,2,"2019-2"
5445.5,2019,2,27,19.658286,2,"2019-2"
5446,2019,2,28,19.70499,2,"2019-2"
5446.5,2019,2,28,19.602148,2,"2019-2"
5447,2019,3,1,19.353076,2,"2019-2"
5447.5,2019,3,1,18.971699,2,"2019-2"
5448,2019,3,2,18.48135,2,"2019-2"
5448.5,2019,3,2,17.912828,2,"2019-2"
5449,2019,3,3,17.30186,2,"2019-2"
5449.5,2019,3,3,16.686192,2,"2019-2"
5450,2019,3,4,16.102537,2,"2019-2"
5450.5,2019,3,4,15.583656,2,"2019-2"
5451,2019,3,5,15.155828,2,"2019-2"
5451.5,2019,3,5,14.836919,2,"2019-2"
5452,2019,3,6,14.635244,2,"2019-2"
5452.5,2019,3,6,14.549299,2,"2019-2"
5453,2019,3,7,14.568389,2,"2019-2"
5453.5,2019,3,7,14.674061,2,"2019-2"
5454,2019,3,8,14.842172,2,"2019-2"
5454.5,2019,3,8,15.045361,2,"2019-2"
5455,2019,3,9,15.255634,2,"2019-2"
5455.5,2019,3,9,15.446809,2,"2019-2"
5456,2019,3,10,15.596562,2,"2019-2"
5456.5,2019,3,10,15.687892,2,"2019-2"
5457,2019,3,11,15.709935,2,"2019-2"
5457.5,2019,3,11,15.658094,2,"2019-2"
5458,2019,3,12,15.533584,2,"2019-2"
5458.5,2019,3,12,15.342528,2,"2019-2"
5459,2019,3,13,15.094789,2,"2019-2"
5459.5,2019,3,13,14.802725,2,"2019-2"
5460,2019,3,14,14.480043,2,"2019-2"
5460.5,2019,3,14,14.140858,2,"2019-2"
5461,2019,3,15,13.799035,2,"2019-2"
5461.5,2019,3,15,13.467809,2,"2019-2"
5462,2019,3,16,13.159619,2,"2019-2"
5462.5,2019,3,16,12.886088,2,"2019-2"
5463,2019,3,17,12.658013,2,"2019-2"
5463.5,2019,3,17,12.485287,2,"2019-2"
5464,2019,3,18,12.376672,2,"2019-2"
5464.5,2019,3,18,12.3394,2,"2019-2"
5465,2019,3,19,12.378612,2,"2019-2"
5465.5,2019,3,19,12.496708,2,"2019-2"
5466,2019,3,20,12.69271,2,"2019-2"
5466.5,2019,3,20,12.961734,2,"2019-2"
5467,2019,3,21,13.294708,2,"2019-2"
5467.5,2019,3,21,13.678408,2,"2019-2"
5468,2019,3,22,14.095873,2,"2019-2"
5468.5,2019,3,22,14.527222,2,"2019-2"
5469,2019,3,23,14.950822,2,"2019-2"
5469.5,2019,3,23,15.344729,2,"2019-2"
5470,2019,3,24,15.688286,2,"2019-2"
5470.5,2019,3,24,15.963729,2,"2019-2"
5471,2019,3,25,16.157632,2,"2019-2"
5471.5,2019,3,25,16.262057,2,"2019-2"
5472,2019,3,26,16.275249,2,"2019-2"
5472.5,2019,3,26,16.201816,2,"2019-2"
5473,2019,3,27,16.05234,2,"2019-2"
5473.5,2019,3,27,15.842459,2,"2019-2"
5474,2019,3,28,15.591504,2,"2019-2"
5474.5,2019,3,28,15.320847,2,"2019-2"
5475,2019,3,29,15.052109,2,"2019-2"
5475.5,2019,3,29,14.80543,2,"2019-2"
5476,2019,3,30,14.597941,2,"2019-2"
5476.5,2019,3,30,14.442567,2,"2019-2"
5477,2019,3,31,14.347239,2,"2019-2"
5477.5,2019,3,31,14.314542,2,"2019-2"
5478,2019,4,1,14.341785,3,"2019-3"
5478.5,2019,4,1,14.421445,3,"2019-3"
5479,2019,4,2,14.541934,3,"2019-3"
5479.5,2019,4,2,14.688583,3,"2019-3"
5480,2019,4,3,14.844796,3,"2019-3"
5480.5,2019,4,3,14.993264,3,"2019-3"
5481,2019,4,4,15.117184,3,"2019-3"
5481.5,2019,4,4,15.2014,3,"2019-3"
5482,2019,4,5,15.233404,3,"2019-3"
5482.5,2019,4,5,15.204146,3,"2019-3"
5483,2019,4,6,15.1086,3,"2019-3"
5483.5,2019,4,6,14.946074,3,"2019-3"
5484,2019,4,7,14.720228,3,"2019-3"
5484.5,2019,4,7,14.438826,3,"2019-3"
5485,2019,4,8,14.113234,3,"2019-3"
5485.5,2019,4,8,13.757701,3,"2019-3"
5486,2019,4,9,13.388487,3,"2019-3"
5486.5,2019,4,9,13.022894,3,"2019-3"
5487,2019,4,10,12.678272,3,"2019-3"
5487.5,2019,4,10,12.371082,3,"2019-3"
5488,2019,4,11,12.116075,3,"2019-3"
5488.5,2019,4,11,11.925655,3,"2019-3"
5489,2019,4,12,11.809455,3,"2019-3"
5489.5,2019,4,12,11.774128,3,"2019-3"
5490,2019,4,13,11.823352,3,"2019-3"
5490.5,2019,4,13,11.957966,3,"2019-3"
5491,2019,4,14,12.176191,3,"2019-3"
5491.5,2019,4,14,12.473851,3,"2019-3"
5492,2019,4,15,12.844511,3,"2019-3"
5492.5,2019,4,15,13.279505,3,"2019-3"
5493,2019,4,16,13.767856,3,"2019-3"
5493.5,2019,4,16,14.296108,3,"2019-3"
5494,2019,4,17,14.84818,3,"2019-3"
5494.5,2019,4,17,15.405331,3,"2019-3"
5495,2019,4,18,15.94636,3,"2019-3"
5495.5,2019,4,18,16.44811,3,"2019-3"
5496,2019,4,19,16.886336,3,"2019-3"
5496.5,2019,4,19,17.236923,3,"2019-3"
5497,2019,4,20,17.477366,3,"2019-3"
5497.5,2019,4,20,17.588412,3,"2019-3"
5498,2019,4,21,17.555694,3,"2019-3"
5498.5,2019,4,21,17.371204,3,"2019-3"
5499,2019,4,22,17.034435,3,"2019-3"
5499.5,2019,4,22,16.55307,3,"2019-3"
5500,2019,4,23,15.943132,3,"2019-3"
5500.5,2019,4,23,15.22853,3,"2019-3"
5501,2019,4,24,14.440039,3,"2019-3"
5501.5,2019,4,24,13.613731,3,"2019-3"
5502,2019,4,25,12.788982,3,"2019-3"
5502.5,2019,4,25,12.006161,3,"2019-3"
5503,2019,4,26,11.30416,3,"2019-3"
5503.5,2019,4,26,10.717935,3,"2019-3"
5504,2019,4,27,10.276215,3,"2019-3"
5504.5,2019,4,27,9.9995552,3,"2019-3"
5505,2019,4,28,9.8988828,3,"2019-3"
5505.5,2019,4,28,9.9746394,3,"2019-3"
5506,2019,4,29,10.216617,3,"2019-3"
5506.5,2019,4,29,10.60451,3,"2019-3"
5507,2019,4,30,11.109156,3,"2019-3"
5507.5,2019,4,30,11.694401,3,"2019-3"
5508,2019,5,1,12.319448,3,"2019-3"
5508.5,2019,5,1,12.941543,3,"2019-3"
5509,2019,5,2,13.518795,3,"2019-3"
5509.5,2019,5,2,14.01295,3,"2019-3"
5510,2019,5,3,14.391923,3,"2019-3"
5510.5,2019,5,3,14.631919,3,"2019-3"
5511,2019,5,4,14.719003,3,"2019-3"
5511.5,2019,5,4,14.650014,3,"2019-3"
5512,2019,5,5,14.432749,3,"2019-3"
5512.5,2019,5,5,14.085399,3,"2019-3"
5513,2019,5,6,13.635274,3,"2019-3"
5513.5,2019,5,6,13.116867,3,"2019-3"
5514,2019,5,7,12.569415,3,"2019-3"
5514.5,2019,5,7,12.0341,3,"2019-3"
5515,2019,5,8,11.551109,3,"2019-3"
5515.5,2019,5,8,11.156771,3,"2019-3"
5516,2019,5,9,10.880998,3,"2019-3"
5516.5,2019,5,9,10.745235,3,"2019-3"
5517,2019,5,10,10.761088,3,"2019-3"
5517.5,2019,5,10,10.929736,3,"2019-3"
5518,2019,5,11,11.242184,3,"2019-3"
5518.5,2019,5,11,11.68031,3,"2019-3"
5519,2019,5,12,12.218602,3,"2019-3"
5519.5,2019,5,12,12.826433,3,"2019-3"
5520,2019,5,13,13.470613,3,"2019-3"
5520.5,2019,5,13,14.118017,3,"2019-3"
5521,2019,5,14,14.737995,3,"2019-3"
5521.5,2019,5,14,15.304391,3,"2019-3"
5522,2019,5,15,15.796961,3,"2019-3"
5522.5,2019,5,15,16.202143,3,"2019-3"
5523,2019,5,16,16.513128,3,"2019-3"
5523.5,2019,5,16,16.729324,3,"2019-3"
5524,2019,5,17,16.855325,3,"2019-3"
5524.5,2019,5,17,16.899564,3,"2019-3"
5525,2019,5,18,16.87284,3,"2019-3"
5525.5,2019,5,18,16.786884,3,"2019-3"
5526,2019,5,19,16.653148,3,"2019-3"
5526.5,2019,5,19,16.481898,3,"2019-3"
5527,2019,5,20,16.281693,3,"2019-3"
5527.5,2019,5,20,16.059258,3,"2019-3"
5528,2019,5,21,15.819701,3,"2019-3"
5528.5,2019,5,21,15.567002,3,"2019-3"
5529,2019,5,22,15.30467,3,"2019-3"
5529.5,2019,5,22,15.03643,3,"2019-3"
5530,2019,5,23,14.766822,3,"2019-3"
5530.5,2019,5,23,14.501613,3,"2019-3"
5531,2019,5,24,14.247936,3,"2019-3"
5531.5,2019,5,24,14.014127,3,"2019-3"
5532,2019,5,25,13.809276,3,"2019-3"
5532.5,2019,5,25,13.642548,3,"2019-3"
5533,2019,5,26,13.522367,3,"2019-3"
5533.5,2019,5,26,13.455594,3,"2019-3"
5534,2019,5,27,13.446818,3,"2019-3"
5534.5,2019,5,27,13.497866,3,"2019-3"
5535,2019,5,28,13.607619,3,"2019-3"
5535.5,2019,5,28,13.772154,3,"2019-3"
5536,2019,5,29,13.985191,3,"2019-3"
5536.5,2019,5,29,14.238768,3,"2019-3"
5537,2019,5,30,14.524041,3,"2019-3"
5537.5,2019,5,30,14.832067,3,"2019-3"
5538,2019,5,31,15.154461,3,"2019-3"
5538.5,2019,5,31,15.483824,3,"2019-3"
5539,2019,6,1,15.813876,3,"2019-3"
5539.5,2019,6,1,16.139311,3,"2019-3"
5540,2019,6,2,16.455397,3,"2019-3"
5540.5,2019,6,2,16.757431,3,"2019-3"
5541,2019,6,3,17.040151,3,"2019-3"
5541.5,2019,6,3,17.29723,3,"2019-3"
5542,2019,6,4,17.520981,3,"2019-3"
5542.5,2019,6,4,17.702336,3,"2019-3"
5543,2019,6,5,17.831166,3,"2019-3"
5543.5,2019,6,5,17.89693,3,"2019-3"
5544,2019,6,6,17.889611,3,"2019-3"
5544.5,2019,6,6,17.80084,3,"2019-3"
5545,2019,6,7,17.625101,3,"2019-3"
5545.5,2019,6,7,17.360846,3,"2019-3"
5546,2019,6,8,17.011397,3,"2019-3"
5546.5,2019,6,8,16.585481,3,"2019-3"
5547,2019,6,9,16.097294,3,"2019-3"
5547.5,2019,6,9,15.566056,3,"2019-3"
5548,2019,6,10,15.015023,3,"2019-3"
5548.5,2019,6,10,14.470053,3,"2019-3"
5549,2019,6,11,13.957814,3,"2019-3"
5549.5,2019,6,11,13.503818,3,"2019-3"
5550,2019,6,12,13.130462,3,"2019-3"
5550.5,2019,6,12,12.855267,3,"2019-3"
5551,2019,6,13,12.689492,3,"2019-3"
5551.5,2019,6,13,12.63725,3,"2019-3"
5552,2019,6,14,12.695209,3,"2019-3"
5552.5,2019,6,14,12.852879,3,"2019-3"
5553,2019,6,15,13.093461,3,"2019-3"
5553.5,2019,6,15,13.395161,3,"2019-3"
5554,2019,6,16,13.73284,3,"2019-3"
5554.5,2019,6,16,14.07987,3,"2019-3"
5555,2019,6,17,14.410032,3,"2019-3"
5555.5,2019,6,17,14.699327,3,"2019-3"
5556,2019,6,18,14.92756,3,"2019-3"
5556.5,2019,6,18,15.079588,3,"2019-3"
5557,2019,6,19,15.146148,3,"2019-3"
5557.5,2019,6,19,15.124216,3,"2019-3"
5558,2019,6,20,15.016864,3,"2019-3"
5558.5,2019,6,20,14.832652,3,"2019-3"
5559,2019,6,21,14.584606,3,"2019-3"
5559.5,2019,6,21,14.288887,3,"2019-3"
5560,2019,6,22,13.963295,3,"2019-3"
5560.5,2019,6,22,13.625743,3,"2019-3"
5561,2019,6,23,13.292877,3,"2019-3"
5561.5,2019,6,23,12.97898,3,"2019-3"
5562,2019,6,24,12.695262,3,"2019-3"
5562.5,2019,6,24,12.449586,3,"2019-3"
5563,2019,6,25,12.246638,3,"2019-3"
5563.5,2019,6,25,12.08845,3,"2019-3"
5564,2019,6,26,11.975175,3,"2019-3"
5564.5,2019,6,26,11.905941,3,"2019-3"
5565,2019,6,27,11.879651,3,"2019-3"
5565.5,2019,6,27,11.895561,3,"2019-3"
5566,2019,6,28,11.95355,3,"2019-3"
5566.5,2019,6,28,12.054036,3,"2019-3"
5567,2019,6,29,12.197544,3,"2019-3"
5567.5,2019,6,29,12.384016,3,"2019-3"
5568,2019,6,30,12.611977,3,"2019-3"
5568.5,2019,6,30,12.877699,3,"2019-3"
5569,2019,7,1,13.174544,3,"2019-3"
5569.5,2019,7,1,13.492585,3,"2019-3"
5570,2019,7,2,13.818644,3,"2019-3"
5570.5,2019,7,2,14.136757,3,"2019-3"
5571,2019,7,3,14.429082,3,"2019-3"
5571.5,2019,7,3,14.677154,3,"2019-3"
5572,2019,7,4,14.863378,3,"2019-3"
5572.5,2019,7,4,14.9726,3,"2019-3"
5573,2019,7,5,14.99358,3,"2019-3"
5573.5,2019,7,5,14.920213,3,"2019-3"
5574,2019,7,6,14.752353,3,"2019-3"
5574.5,2019,7,6,14.496167,3,"2019-3"
5575,2019,7,7,14.163964,3,"2019-3"
5575.5,2019,7,7,13.773523,3,"2019-3"
5576,2019,7,8,13.346994,3,"2019-3"
5576.5,2019,7,8,12.909463,3,"2019-3"
5577,2019,7,9,12.487314,3,"2019-3"
5577.5,2019,7,9,12.106527,3,"2019-3"
5578,2019,7,10,11.791041,3,"2019-3"
5578.5,2019,7,10,11.561287,3,"2019-3"
5579,2019,7,11,11.433,3,"2019-3"
5579.5,2019,7,11,11.416346,3,"2019-3"
5580,2019,7,12,11.515412,3,"2019-3"
5580.5,2019,7,12,11.728059,3,"2019-3"
5581,2019,7,13,12.046122,3,"2019-3"
5581.5,2019,7,13,12.455924,3,"2019-3"
5582,2019,7,14,12.939064,3,"2019-3"
5582.5,2019,7,14,13.473429,3,"2019-3"
5583,2019,7,15,14.034373,3,"2019-3"
5583.5,2019,7,15,14.596012,3,"2019-3"
5584,2019,7,16,15.13258,3,"2019-3"
5584.5,2019,7,16,15.619789,3,"2019-3"
5585,2019,7,17,16.036115,3,"2019-3"
5585.5,2019,7,17,16.363982,3,"2019-3"
5586,2019,7,18,16.590753,3,"2019-3"
5586.5,2019,7,18,16.709487,3,"2019-3"
5587,2019,7,19,16.719413,3,"2019-3"
5587.5,2019,7,19,16.626073,3,"2019-3"
5588,2019,7,20,16.441124,3,"2019-3"
5588.5,2019,7,20,16.181778,3,"2019-3"
5589,2019,7,21,15.869915,3,"2019-3"
5589.5,2019,7,21,15.530883,3,"2019-3"
5590,2019,7,22,15.192075,3,"2019-3"
5590.5,2019,7,22,14.881333,3,"2019-3"
5591,2019,7,23,14.625295,3,"2019-3"
5591.5,2019,7,23,14.447772,3,"2019-3"
5592,2019,7,24,14.368254,3,"2019-3"
5592.5,2019,7,24,14.400652,3,"2019-3"
5593,2019,7,25,14.552344,3,"2019-3"
5593.5,2019,7,25,14.823607,3,"2019-3"
5594,2019,7,26,15.207466,3,"2019-3"
5594.5,2019,7,26,15.689996,3,"2019-3"
5595,2019,7,27,16.251059,3,"2019-3"
5595.5,2019,7,27,16.865441,3,"2019-3"
5596,2019,7,28,17.504322,3,"2019-3"
5596.5,2019,7,28,18.136991,3,"2019-3"
5597,2019,7,29,18.732698,3,"2019-3"
5597.5,2019,7,29,19.262511,3,"2019-3"
5598,2019,7,30,19.701078,3,"2019-3"
5598.5,2019,7,30,20.028158,3,"2019-3"
5599,2019,7,31,20.229825,3,"2019-3"
5599.5,2019,7,31,20.299268,3,"2019-3"
5600,2019,8,1,20.237123,4,"2019-4"
5600.5,2019,8,1,20.051309,4,"2019-4"
5601,2019,8,2,19.756383,4,"2019-4"
5601.5,2019,8,2,19.372448,4,"2019-4"
5602,2019,8,3,18.923691,4,"2019-4"
5602.5,2019,8,3,18.436664,4,"2019-4"
5603,2019,8,4,17.938438,4,"2019-4"
5603.5,2019,8,4,17.454765,4,"2019-4"
5604,2019,8,5,17.008416,4,"2019-4"
5604.5,2019,8,5,16.6178,4,"2019-4"
5605,2019,8,6,16.295995,4,"2019-4"
5605.5,2019,8,6,16.050242,4,"2019-4"
5606,2019,8,7,15.881929,4,"2019-4"
5606.5,2019,8,7,15.787054,4,"2019-4"
5607,2019,8,8,15.757087,4,"2019-4"
5607.5,2019,8,8,15.780164,4,"2019-4"
5608,2019,8,9,15.842475,4,"2019-4"
5608.5,2019,8,9,15.929735,4,"2019-4"
5609,2019,8,10,16.028601,4,"2019-4"
5609.5,2019,8,10,16.127925,4,"2019-4"
5610,2019,8,11,16.219745,4,"2019-4"
5610.5,2019,8,11,16.29992,4,"2019-4"
5611,2019,8,12,16.36839,4,"2019-4"
5611.5,2019,8,12,16.429015,4,"2019-4"
5612,2019,8,13,16.489025,4,"2019-4"
5612.5,2019,8,13,16.558128,4,"2019-4"
5613,2019,8,14,16.647345,4,"2019-4"
5613.5,2019,8,14,16.767676,4,"2019-4"
5614,2019,8,15,16.928714,4,"2019-4"
5614.5,2019,8,15,17.137332,4,"2019-4"
5615,2019,8,16,17.396572,4,"2019-4"
5615.5,2019,8,16,17.704838,4,"2019-4"
5616,2019,8,17,18.055486,4,"2019-4"
5616.5,2019,8,17,18.436879,4,"2019-4"
5617,2019,8,18,18.832904,4,"2019-4"
5617.5,2019,8,18,19.223961,4,"2019-4"
5618,2019,8,19,19.588328,4,"2019-4"
5618.5,2019,8,19,19.903841,4,"2019-4"
5619,2019,8,20,20.149716,4,"2019-4"
5619.5,2019,8,20,20.308386,4,"2019-4"
5620,2019,8,21,20.367177,4,"2019-4"
5620.5,2019,8,21,20.319647,4,"2019-4"
5621,2019,8,22,20.166461,4,"2019-4"
5621.5,2019,8,22,19.915678,4,"2019-4"
5622,2019,8,23,19.5824,4,"2019-4"
5622.5,2019,8,23,19.187769,4,"2019-4"
5623,2019,8,24,18.757398,4,"2019-4"
5623.5,2019,8,24,18.319339,4,"2019-4"
5624,2019,8,25,17.901769,4,"2019-4"
5624.5,2019,8,25,17.530619,4,"2019-4"
5625,2019,8,26,17.227335,4,"2019-4"
5625.5,2019,8,26,17.007031,4,"2019-4"
5626,2019,8,27,16.87718,4,"2019-4"
5626.5,2019,8,27,16.83701,4,"2019-4"
5627,2019,8,28,16.877654,4,"2019-4"
5627.5,2019,8,28,16.983062,4,"2019-4"
5628,2019,8,29,17.131583,4,"2019-4"
5628.5,2019,8,29,17.298075,4,"2019-4"
5629,2019,8,30,17.456325,4,"2019-4"
5629.5,2019,8,30,17.581558,4,"2019-4"
5630,2019,8,31,17.652772,4,"2019-4"
5630.5,2019,8,31,17.654692,4,"2019-4"
5631,2019,9,1,17.579153,4,"2019-4"
5631.5,2019,9,1,17.425802,4,"2019-4"
5632,2019,9,2,17.20208,4,"2019-4"
5632.5,2019,9,2,16.922512,4,"2019-4"
5633,2019,9,3,16.60741,4,"2019-4"
5633.5,2019,9,3,16.281136,4,"2019-4"
5634,2019,9,4,15.970084,4,"2019-4"
5634.5,2019,9,4,15.700581,4,"2019-4"
5635,2019,9,5,15.496844,4,"2019-4"
5635.5,2019,9,5,15.379134,4,"2019-4"
5636,2019,9,6,15.362223,4,"2019-4"
5636.5,2019,9,6,15.454222,4,"2019-4"
5637,2019,9,7,15.655848,4,"2019-4"
5637.5,2019,9,7,15.960132,4,"2019-4"
5638,2019,9,8,16.352594,4,"2019-4"
5638.5,2019,9,8,16.811892,4,"2019-4"
5639,2019,9,9,17.310905,4,"2019-4"
5639.5,2019,9,9,17.818237,4,"2019-4"
5640,2019,9,10,18.30007,4,"2019-4"
5640.5,2019,9,10,18.722267,4,"2019-4"
5641,2019,9,11,19.052638,4,"2019-4"
5641.5,2019,9,11,19.263188,4,"2019-4"
5642,2019,9,12,19.332239,4,"2019-4"
5642.5,2019,9,12,19.246224,4,"2019-4"
5643,2019,9,13,19.001038,4,"2019-4"
5643.5,2019,9,13,18.602796,4,"2019-4"
5644,2019,9,14,18.067915,4,"2019-4"
5644.5,2019,9,14,17.422463,4,"2019-4"
5645,2019,9,15,16.700796,4,"2019-4"
5645.5,2019,9,15,15.943534,4,"2019-4"
5646,2019,9,16,15.195007,4,"2019-4"
5646.5,2019,9,16,14.500343,4,"2019-4"
5647,2019,9,17,13.90242,4,"2019-4"
5647.5,2019,9,17,13.438911,4,"2019-4"
5648,2019,9,18,13.139667,4,"2019-4"
5648.5,2019,9,18,13.024662,4,"2019-4"
5649,2019,9,19,13.10265,4,"2019-4"
5649.5,2019,9,19,13.370673,4,"2019-4"
5650,2019,9,20,13.814417,4,"2019-4"
5650.5,2019,9,20,14.409386,4,"2019-4"
5651,2019,9,21,15.12277,4,"2019-4"
5651.5,2019,9,21,15.915806,4,"2019-4"
5652,2019,9,22,16.746432,4,"2019-4"
5652.5,2019,9,22,17.572001,4,"2019-4"
5653,2019,9,23,18.351831,4,"2019-4"
5653.5,2019,9,23,19.049436,4,"2019-4"
5654,2019,9,24,19.634301,4,"2019-4"
5654.5,2019,9,24,20.083147,4,"2019-4"
5655,2019,9,25,20.380676,4,"2019-4"
5655.5,2019,9,25,20.51983,4,"2019-4"
5656,2019,9,26,20.501624,4,"2019-4"
5656.5,2019,9,26,20.334638,4,"2019-4"
5657,2019,9,27,20.034224,4,"2019-4"
5657.5,2019,9,27,19.621487,4,"2019-4"
5658,2019,9,28,19.122095,4,"2019-4"
5658.5,2019,9,28,18.564918,4,"2019-4"
5659,2019,9,29,17.980537,4,"2019-4"
5659.5,2019,9,29,17.399644,4,"2019-4"
5660,2019,9,30,16.851372,4,"2019-4"
5660.5,2019,9,30,16.361636,4,"2019-4"
5661,2019,10,1,15.951574,4,"2019-4"
5661.5,2019,10,1,15.636199,4,"2019-4"
5662,2019,10,2,15.423381,4,"2019-4"
5662.5,2019,10,2,15.313271,4,"2019-4"
5663,2019,10,3,15.298241,4,"2019-4"
5663.5,2019,10,3,15.363373,4,"2019-4"
5664,2019,10,4,15.487517,4,"2019-4"
5664.5,2019,10,4,15.64483,4,"2019-4"
5665,2019,10,5,15.806727,4,"2019-4"
5665.5,2019,10,5,15.944091,4,"2019-4"
5666,2019,10,6,16.029581,4,"2019-4"
5666.5,2019,10,6,16.039864,4,"2019-4"
5667,2019,10,7,15.957583,4,"2019-4"
5667.5,2019,10,7,15.772918,4,"2019-4"
5668,2019,10,8,15.484583,4,"2019-4"
5668.5,2019,10,8,15.10019,4,"2019-4"
5669,2019,10,9,14.635923,4,"2019-4"
5669.5,2019,10,9,14.115546,4,"2019-4"
5670,2019,10,10,13.5688,4,"2019-4"
5670.5,2019,10,10,13.029322,4,"2019-4"
5671,2019,10,11,12.532227,4,"2019-4"
5671.5,2019,10,11,12.111549,4,"2019-4"
5672,2019,10,12,11.797729,4,"2019-4"
5672.5,2019,10,12,11.615347,4,"2019-4"
5673,2019,10,13,11.581261,4,"2019-4"
5673.5,2019,10,13,11.70329,4,"2019-4"
5674,2019,10,14,11.979533,4,"2019-4"
5674.5,2019,10,14,12.398356,4,"2019-4"
5675,2019,10,15,12.939044,4,"2019-4"
5675.5,2019,10,15,13.573047,4,"2019-4"
5676,2019,10,16,14.26573,4,"2019-4"
5676.5,2019,10,16,14.978476,4,"2019-4"
5677,2019,10,17,15.67102,4,"2019-4"
5677.5,2019,10,17,16.303845,4,"2019-4"
5678,2019,10,18,16.840488,4,"2019-4"
5678.5,2019,10,18,17.249644,4,"2019-4"
5679,2019,10,19,17.506942,4,"2019-4"
5679.5,2019,10,19,17.596314,4,"2019-4"
5680,2019,10,20,17.510899,4,"2019-4"
5680.5,2019,10,20,17.253453,4,"2019-4"
5681,2019,10,21,16.836245,4,"2019-4"
5681.5,2019,10,21,16.280471,4,"2019-4"
5682,2019,10,22,15.615202,4,"2019-4"
5682.5,2019,10,22,14.87594,4,"2019-4"
5683,2019,10,23,14.102844,4,"2019-4"
5683.5,2019,10,23,13.33872,4,"2019-4"
5684,2019,10,24,12.626884,4,"2019-4"
5684.5,2019,10,24,12.008992,4,"2019-4"
5685,2019,10,25,11.522955,4,"2019-4"
5685.5,2019,10,25,11.201034,4,"2019-4"
5686,2019,10,26,11.068195,4,"2019-4"
5686.5,2019,10,26,11.140812,4,"2019-4"
5687,2019,10,27,11.425756,4,"2019-4"
5687.5,2019,10,27,11.919927,4,"2019-4"
5688,2019,10,28,12.610247,4,"2019-4"
5688.5,2019,10,28,13.474133,4,"2019-4"
5689,2019,10,29,14.48045,4,"2019-4"
5689.5,2019,10,29,15.590935,4,"2019-4"
5690,2019,10,30,16.762042,4,"2019-4"
5690.5,2019,10,30,17.947147,4,"2019-4"
5691,2019,10,31,19.099003,4,"2019-4"
5691.5,2019,10,31,20.172306,4,"2019-4"
5692,2019,11,1,21.126215,4,"2019-4"
5692.5,2019,11,1,21.926627,4,"2019-4"
5693,2019,11,2,22.548061,4,"2019-4"
5693.5,2019,11,2,22.974983,4,"2019-4"
5694,2019,11,3,23.202485,4,"2019-4"
5694.5,2019,11,3,23.236252,4,"2019-4"
5695,2019,11,4,23.091853,4,"2019-4"
5695.5,2019,11,4,22.7934,4,"2019-4"
5696,2019,11,5,22.371695,4,"2019-4"
5696.5,2019,11,5,21.862003,4,"2019-4"
5697,2019,11,6,21.301627,4,"2019-4"
5697.5,2019,11,6,20.727433,4,"2019-4"
5698,2019,11,7,20.173518,4,"2019-4"
5698.5,2019,11,7,19.669145,4,"2019-4"
5699,2019,11,8,19.237109,4,"2019-4"
5699.5,2019,11,8,18.892614,4,"2019-4"
5700,2019,11,9,18.642716,4,"2019-4"
5700.5,2019,11,9,18.486382,4,"2019-4"
5701,2019,11,10,18.415101,4,"2019-4"
5701.5,2019,11,10,18.414006,4,"2019-4"
5702,2019,11,11,18.463396,4,"2019-4"
5702.5,2019,11,11,18.540524,4,"2019-4"
5703,2019,11,12,18.621524,4,"2019-4"
5703.5,2019,11,12,18.683329,4,"2019-4"
5704,2019,11,13,18.705451,4,"2019-4"
5704.5,2019,11,13,18.671526,4,"2019-4"
5705,2019,11,14,18.570517,4,"2019-4"
5705.5,2019,11,14,18.397535,4,"2019-4"
5706,2019,11,15,18.15421,4,"2019-4"
5706.5,2019,11,15,17.848612,4,"2019-4"
5707,2019,11,16,17.494695,4,"2019-4"
5707.5,2019,11,16,17.111327,4,"2019-4"
5708,2019,11,17,16.720925,4,"2019-4"
5708.5,2019,11,17,16.347818,4,"2019-4"
5709,2019,11,18,16.016442,4,"2019-4"
5709.5,2019,11,18,15.749532,4,"2019-4"
5710,2019,11,19,15.566444,4,"2019-4"
5710.5,2019,11,19,15.481765,4,"2019-4"
5711,2019,11,20,15.504315,4,"2019-4"
5711.5,2019,11,20,15.636623,4,"2019-4"
5712,2019,11,21,15.874873,4,"2019-4"
5712.5,2019,11,21,16.20932,4,"2019-4"
5713,2019,11,22,16.62508,4,"2019-4"
5713.5,2019,11,22,17.103199,4,"2019-4"
5714,2019,11,23,17.62188,4,"2019-4"
5714.5,2019,11,23,18.157744,4,"2019-4"
5715,2019,11,24,18.687027,4,"2019-4"
5715.5,2019,11,24,19.18663,4,"2019-4"
5716,2019,11,25,19.634985,4,"2019-4"
5716.5,2019,11,25,20.012715,4,"2019-4"
5717,2019,11,26,20.303129,4,"2019-4"
5717.5,2019,11,26,20.492573,4,"2019-4"
5718,2019,11,27,20.570708,4,"2019-4"
5718.5,2019,11,27,20.530752,4,"2019-4"
5719,2019,11,28,20.36974,4,"2019-4"
5719.5,2019,11,28,20.088808,4,"2019-4"
5720,2019,11,29,19.693513,4,"2019-4"
5720.5,2019,11,29,19.194142,4,"2019-4"
5721,2019,11,30,18.605966,4,"2019-4"
5721.5,2019,11,30,17.949347,4,"2019-4"
